"user_id","screen_name","name","query","text","location","lat","lng","region"
"xx547368305","_ag8three","aaron","""flu""","I got the flu and my girlfriend decides to go class :( Iâ€™m finna die","Austin, TX \ Kingsville, TX",27.5005923,-97.8618826,"texas"
"xx213491014","JeffCassman","Jeff Cassman","""flu""","#14M0.25 has RSV and the Flu. Low oxygen levels as well. We would appreciate your prayers. https://t.co/gqB59WP6ol","Nashville, TN",36.37256295,-86.4648413,"tennessee"
"xx751255836","badgyaljj","Jae","""flu""","Really feel the flu coming on. Not that there is a good time to be sick but this couldn't be happening at a worse time.","Jamaica",18.1154073,-77.2759528,"state not found"
"xx745948360205557760","wanderingfl","Wander Florida","""flu""","Whoa! It's been 10 days since I last posted! <U+0001F631>
I'm on day 5 of this insidious flu though definitely feeling better. After 2 days of rain, the outdoors beckoned. I couldn't resist visitingâ€¦ https://t.co/cPiYkvezDu","Florida",28.0194,-82.7636,"florida"
"xx153511048","TheDetourEffect","The Detour Effect","""flu""","BACK ONLINE, BITCHES. Left my cold/flu in the dust this morning &amp; hit #SouthKaibab before work, my #diamondgrips &amp; new #Leki poles held up great in the snow/ice for the first while but the trail actually cleared by #OohAahPoint, great news for hikers worried about slipping! https://t.co/Dl4IXQ8gAa","Colorado, USA",36.0581135025557,-112.109060416984,"arizona"
"xx24381999","PaganChild","PaganChild","""flu""","The flu is no joke this year
21 new flu deaths reported in NC
https://t.co/EQYfxHVJK9","US East Coast",35.9909825,-78.8954403,"north carolina"
"xx3299016720","Ashley_Smalls18","Ashley Thompson","""flu""","Prof: *has the flu and passes around papers and book*

Me: *uses hand sanitizer*

Prof: youâ€™re going to die from poisoned hand sanitizer. Thatâ€™s worse than having the flu","Ann Arbor, MI",42.2708395,-83.7299715,"michigan"
"xx208685959","LizzyMcGuire419","Elizabeth","""flu""","Have two kids out with influenza and just sent one home with what Iâ€™m thinking is the flu as well. Lord if I get sick again.","Port Clinton, OH",40.3651595,-82.66946745,"ohio"
"xx2212863187","__columbiana","<U+0001F44F><U+0001F3FC>Nyaa<U+0001F49C>","""flu""","Whoever started the flu here gotta see me because now I have it <U+0001F644><U+0001F612> #WSSU","",36.0871686,-80.244984,"north carolina"
"xx259019904","Luke587","Luke Konchar","""flu""","This dude looks like he got the flu and hasnâ€™t slept in 4 days https://t.co/mChBen2Wo4","Chicago ",41.83358445,-87.732013,"illinois"
"xx445682521","annakat03","anna kate","""flu""","despite getting over the flu, i am finally getting to mark something off my bucket list today with my forever froomie&lt;3 #staytuned","tcl - mob",30.683649,-88.1615555,"alabama"
"xx445682521","annakat03","anna kate","""flu""","i thought i was getting better but the flu is killing me rn","tcl - mob",30.683649,-88.1615555,"alabama"
"xx43365602","LindseyFOX26","Lindsey Henry FOX 26","""flu""","Okay y'all, I'm needing ideas here. I can only sleep, read and watch Netflix so much. Keep in mind, I'm non-stop sneezing and still having a hard time breathing. I'm also contagious...so basically what can I do at home that doesn't mean exerting energy? <U+0001F927><U+0001F637><U+0001F613> #flu","Houston, TX",29.8384948,-95.4464865,"texas"
"xx43365602","LindseyFOX26","Lindsey Henry FOX 26","""flu""","Day 3 of misery begins. Still feel like I've been hit by a train. My chest is killing me, I can't stop sneezing and coughing. How long is this supposed to last for?! <U+0001F637><U+0001F927><U+0001F62D><U+0001F623><U+0001F613> #flu","Houston, TX",29.8384948,-95.4464865,"texas"
"xx43365602","LindseyFOX26","Lindsey Henry FOX 26","""flu""","Ugh. <U+0001F927><U+0001F637> #flu","Houston, TX",29.8384948,-95.4464865,"texas"
"xx1059315596","carolynproulx","Carolyn Proulx-Wootton","""flu""","@ClancyMichaela  and I are sisters in the struggle and in the supplements. Teaching and political organizing with cold and flu is not for the faint of heart. Come on spring! #etfofemtor #ETFO https://t.co/Nttd1ucnmE","Ontario, Canada",43.147571,-80.2739375,"ontario"
"xx246561386","Kylometros","Long Live The Chief","""flu""","I came to work today bc of my obligation to teach the kids despite having been deep in stomach flu territory yesterday. Deeply regretting my decision https://t.co/7GuuolFYM1","Texas",29.8384948,-95.4464865,"texas"
"xx203956913","sam__raley","Samantha Raley","""flu""","Coffee is saving me today. Still so exhausted from having the stomach flu <U+0001F912> took the entire day yesterday and rested and feel so much better today! Exam Tuesday on bones diseases is rightâ€¦ https://t.co/4RL484AnYt","Chicago ",41.9011,-87.9399,"illinois"
"xx1210154419","jackie_capri","Jackie<U+0001F1F5><U+0001F1F7>","""flu""","I have the fucking flu","",37.529883,-77.4931705,"virginia"
"xx1210154419","jackie_capri","Jackie<U+0001F1F5><U+0001F1F7>","""flu""","This flu medicines side effects are hitting me hard... having me laugh at everything <U+0001F62D><U+0001F62D>","",37.529883,-77.4931705,"virginia"
"xx1210154419","jackie_capri","Jackie<U+0001F1F5><U+0001F1F7>","""flu""","I HAVE THE FLU, THE WATER IN MY APARTMENT IS TURNED OFF, I MISSED A MIDTERM AND A PRESENTATION AND IM BROKE BC I MISSED WORK BECAUSE I HAVE THE FLU","",37.529883,-77.4931705,"virginia"
"xx51918112","LilFletch22","Fletch","""flu""","I just found out I had the flu. Howâ€™s your Thursday going? <U+0001F643>","Georgia",32.6782075,-83.1738665,"georgia"
"xx538699490","Dentondeath","Hillary Kukreja","""flu""","So I have the fucking flu","Texas, USA",33.2024957,-97.1147705,"texas"
"xx2790314135","truthsearch1957","Miranda C. Bell Reporting NMS15a Felony Crimes","""flu""","@JuliaGrantham2 @MrWaqasAkram Take care of yourself. The flu can be very serious. Drink lots of fluids and try to eat some soup...lots of rest. 
Hope you recover rapidly. 
<U+0001F9DA><U+200D><U+2640><U+FE0F><U+0001F9DA><U+200D><U+2640><U+FE0F><U+0001F54A><U+0001F54A>","Shadow-banned in the United St",38.8051145,-77.2369685,"virginia"
"xx1022645096662089729","eralysse","erin","""flu""","i have never had the flu in my life what the fuckkkkkk is this <U+0001F62B><U+0001F629>","Detroit, MI",42.312628,-83.265121,"michigan"
"xx712971043","TaylahhNichole","Taylor <U+0001F940>","""flu""","Hello, yes, 911?
My fiancÃ© transferred the flu to me. Please help.","Powhatan, VA",38.0033755,-79.420865,"state not found"
"xx4925471795","admiralshaarot","Agent DarkRebelyn #thedivision2","""flu""","@UberTimmeh I've been down with the flu. I had cleared some time to specifically come chat in your discord/check out your stream aaand then I got sick.

It's always ok to be human. It's always ok to show your humanity.","Scranton, PA",41.4194095,-75.66877,"pennsylvania"
"xx1616662578","AlbertanGrrl","Bari","""flu""","My blood is currently 50% halls and 50% Tylenol cold and flu
Letâ€™s get this bread!!!","Ottawa / Calgary",45.2487908,-75.8001415,"ontario"
"xx439285617","HaleeJ","halee j<U+0001F608><U+0001F478><U+0001F3FD>","""flu""","I gave this dude the flu and I feel so bad <U+0001F602> it was before I knew I had it though. Like sorry homie","Northwest Arkansas <U+2764><U+FE0F><U+0001F417>",36.33561235,-94.1480225,"arkansas"
"xx439285617","HaleeJ","halee j<U+0001F608><U+0001F478><U+0001F3FD>","""flu""","You wanna lose 5 pounds in three days just get the flu","Northwest Arkansas <U+2764><U+FE0F><U+0001F417>",36.33561235,-94.1480225,"arkansas"
"xx2230991225","pineappbull","<U+2728> demi @ snouts.online","""flu""","@NosajRellim @shibabeenu Keto flu?","a stupid fucking peapod",41.625172,-70.8733445,"massachusetts"
"xx171958749","Flareware","Regie Bala","""flu""","Today is supposed to be his last day on the antiviral... he actually looked so well yesterday too but today Iâ€™m not so sure #deardiary #flu #sickinbed @ Rockville, Maryland https://t.co/MhePs2ZqNe","Washington DC",39.08361111,-77.14833333,"maryland"
"xx3270222835","sydneymarcelle","<U+265B>SM","""flu""","iâ€™ve been sleep for like 2 days..<U+0001F629><U+0001F912> stg the flu ainâ€™t no hoe","Cass Tech",42.507218,-83.157747,"michigan"
"xx722212406714363904","cchelseabb","Chels:))","""flu""","Rachel donâ€™t kno how to act since I told her I have the flu. She stuck with me at home for a week.","",29.6262785,-90.7513285,"louisiana"
"xx722212406714363904","cchelseabb","Chels:))","""flu""","Having the flu isnâ€™t the move rn.","",29.6262785,-90.7513285,"louisiana"
"xx722212406714363904","cchelseabb","Chels:))","""flu""","Ik I said I wish I had the flu so I can miss school. But now that I have it rn I donâ€™t wanna miss the parades<U+0001F62B>","",29.6262785,-90.7513285,"louisiana"
"xx753239520","AkronWineGuru","Clown Prince of Wine","""flu""","@ja2cook @cazij @jflorez @suziday123 @Cbp8Cindy @JackConnie @magee333 @thatsVeryKari @CaraMiaSG @ccatmpt @simplysallyh @Starofthesea007 @drahus11 @joneill55 @SLBriscoe @_drazzari @DavidFoyn @PoloOrtiz9 @jillianne_gray @FionaMorgan79 @FreshRoasters @LoveCoffeeHour @MagnumExotics @TracyPereira20 @confessions_cup @CleanDropMobile @hmgivingsoul @JeremyPalmer7 Hey J! Itâ€™s been hectic, plus I think I got the flu bug<U+0001F614>","Where the wine is <U+0001F377>",41.311988,-81.3511495,"ohio"
"xx14495280","dalehuntington","Dale Huntington","""flu""","The flu is wrecking this household. Ugh.","San Diego, CA",32.8100122,-117.10498915,"california"
"xx348961065","Rosaeee_97","Tasty T <U+0001F60B><U+0001F92A><U+0001F4A6>","""flu""","This gotta be the flu dawg .","Atmore, AL",31.023364,-87.493121,"alabama"
"xx23249152","sfef84","Steven Feffer","""flu""","Yay +Flu A","Home Town: Coronado, CA now TX",29.8384948,-95.4464865,"texas"
"xx63200704","Luckysmuaythai","Lucky Lloyd Walton","""flu""","About last night... Unfortunately guys I got hit extremely hard by the flu bug. Had to spend the night getting meds and IV etc. It'll be a few days before I am able to beâ€¦ https://t.co/SHS5XFFvQP","Miami",25.79145,-80.21319,"florida"
"xx280253208","bdagley85","Brittany Dagley","""flu""","Help! Reese has a ton of work to makeup since heâ€™s home with the flu! This momma doesnâ€™t understand exactly what to do on this and I donâ€™t want to tell himâ€¦ https://t.co/uFyzE8gU3l","Levelland, TX",33.5847,-102.372,"texas"
"xx2549815075","Chrisleft9","Chris Leftwich","""flu""","Been in bed since 1pm yesterday, just made my way to the couch. I'm so sick I'm almost delerious, this flu or whatever is murder..","Gallatin, TN",35.8305215,-85.9785995,"tennessee"
"xx2549815075","Chrisleft9","Chris Leftwich","""flu""","OMG! I woke up soooo frickin sick with this flu I thought I had knocked it out but apparently not..","Gallatin, TN",35.8305215,-85.9785995,"tennessee"
"xx75854351","ape_zim","April Zimmerman","""flu""","@cprice0129 Every week Iâ€™m like, OH MY GOD I HAVE THE FLU or SHIT I DEFINITELY HAVE PNEUMONIA and then... oh wait, itâ€™s just allergies. <U+0001F926><U+0001F3FC><U+200D><U+2640><U+FE0F>","Charleston, SC",33.6311395,-80.926628,"south carolina"
"xx2925301503","32murse","Vivian","""flu""","My Hawk has Flu A &amp; B and Strep <U+0001F622><U+0001F62A> @HawksFootball @Cob_Walls61 Prayers to all the Students that aren't feeling well <U+0001F64F><U+0001F64F>","@Home",34.6465945,-86.0460595,"alabama"
"xx2925301503","32murse","Vivian","""flu""","Had to run get my sick Hawk last night <U+0001F61E> A &amp; B Flu and Strep <U+0001F64F> https://t.co/GAhc4FvzBk","@Home",34.6465945,-86.0460595,"alabama"
"xx144940628","MaddieisWild","Maddie the Mermaid<U+0001F495><U+0001F9DC><U+0001F3FD><U+200D><U+2640><U+FE0F>","""flu""","Alka seltzer and a airborne plus this Tylenol cold and flu severe<U+0001F602><U+0001F602><U+0001F602> if this doesnâ€™t kick this cold idk what will","Las Vegas, NV",36.232915,-115.223125,"nevada"
"xx2355862788","texasgregmd","Greg Fuller, M.D.","""flu""","New study finds no link between flu shots and miscarriages, allaying fears https://t.co/BIVytrP3ap via @statnews","Keller, TX",32.9395975,-97.22136435,"texas"
"xx632535016","ttrriiggyy","Morgan Jane","""flu""","I didnâ€™t get a flu shot this year and Iâ€™ve only been sick once. Yâ€™all are out here getting shingles. (Donâ€™t get it twisted, Iâ€™m pro vax, I just forgot to get one)","",41.1602503,-81.35043465,"ohio"
"xx1908435558","si2mt","Mrs. from NJ","""flu""","@SeeSunnySierra Flu is the worst !  And youâ€™re so dedicated to your animals! <U+0001F495><U+0001F495> hope you feel better soon!","The Garden State",40.371764,-74.3896185,"new jersey"
"xx2418356093","mrv3rtig0","<U+0001D59F><U+0001D586><U+0001D588>","""flu""","I need a place to rant ab every time I see someone giving out bad medical advice, like how eating a raw clove of garlic a day will stop you from getting the flu. <U+0001F644>","Raleigh, NC",35.8439812,-78.657837,"north carolina"
"xx760238970","taynbowers","taylor<U+0001F995>","""flu""","im never missing a flu shot again <U+0001F623><U+0001F912>","Maryville, TN",35.9824705,-83.9638415,"tennessee"
"xx4874227034","SauceSlim","Presidential<U+2728>","""flu""","I think I got the flu &amp; I canâ€™t miss no days at school <U+0001F637>","Houston, TX",29.8384948,-95.4464865,"texas"
"xx552708299","bjimb2","Jim B","""flu""","@leeleeraider70 Hey Leelee!! Fighting the flu! Have a great Thursday! <U+2764><U+FE0F>","Long Beach, Ca ",33.8091715,-118.1567104,"california"
"xx774222709","CCDD_HSPH","CCDD at Harvard Chan","""flu""","@mlipsitch and @T_Inglesby- ""We also suspect that few members of the public would find compelling the rationale that the best way to fight the flu is to create the most contagious, lethal virus possible in a lab."" 
https://t.co/fkMlz6TyFu","Boston, MA",42.3136695,-71.0887125,"massachusetts"
"xx495979802","Meadows_16","Keirs10","""flu""","I swear if Dillon gives me the flu Iâ€™ll kill him","Wherever Dillon is ",37.7896455,-81.181195,"west virginia"
"xx977449884","Glass1ncision","<U+2661> <U+15B4><U+1587><U+144C>IT<U+14AA>OO<U+146D> <U+2661>","""flu""","@LesFloyd It takes me about 3 days to recover from any type of night out. In those three days I reminisce of being young and able to go on the next day like it was nothing, freak out about getting older, and feel like I have the worst flu that ever has hit. We don't bounce back as used to.","<U+06F0>â€¢<U+25CF> <U+2764> <U+25CF>â€¢<U+06F0>",37.6989725,-85.8709394,"kentucky"
"xx917599645","coyne_toss07","Devin Coyne","""flu""","@Kassiee17 This is why I get a flu shot and religiously use hand sanitizer around my kids","",40.0048655,-75.117998,"pennsylvania"
"xx3349420521","HepnerTrent23","Trent Hepner","""flu""","Load management wasnâ€™t a thing for MJ he had Flu management and he managed that by playing https://t.co/h9qrdZzUsm","",40.2970265,-78.85318885,"pennsylvania"
"xx2863759124","LadyJ__xx","<U+0001F970>","""flu""","The Flu, The Pregnant, The Stupid. Keep that shit  away from me","Roxbury Bitchhhh",42.3136695,-71.0887125,"massachusetts"
"xx22977419","IBtalking","Jody","""flu""","@cspanwj back when America was Great we didn't have Measles Outbreaks because every American got the MMR Vaccine as a child...Now we have measles outbreaks, and the Flu has killed 38 people in Arkansas.","Bugscuffel Community AR",34.7519365,-92.131274,"arkansas"
"xx307913668","RussellsRiff","Heidi Lynn Russell<U+2744><U+FE0F><U+0001F1FA><U+0001F1F8> #RESIST","""flu""","Apparently, I missed the memo.
The Kentucky teachers are calling out ""sick,"" not because of Virus-Strain-A Flu, but because a bonehead Republican legislator decided to sneak in a bill to take away their voice in the Pension Board.
As a paraeducator, I don't get paid for today.","Kentucky Bluegrass",37.822244,-85.7682405,"kentucky"
"xx15525062","TaniaGailPhotos","Tania Gail","""flu""","@dblight Da flu has grounded me.","Philadelphia",40.0048655,-75.117998,"pennsylvania"
"xx211264632","JoanieLum","Joanie Lum FOX 32","""flu""","Healthy kids make it to South Middle School, Arlington Heights where the flu caused absences. 192 kids are home sick. #washhands #stayhealthy @fox32news https://t.co/RjjXjsQ1K8","Chicago",42.095656,-87.9854762,"illinois"
"xx423062518","JanieLanham8","Janie L","""flu""","@BlakeRi62685290 @michaeld0716 We have a few fickle fans..dont they realize we have some players playing with the flu?","KTown",35.8305215,-85.9785995,"tennessee"
"xx423062518","JanieLanham8","Janie L","""flu""","@Georgia__Vol Flu","KTown",35.8305215,-85.9785995,"tennessee"
"xx423062518","JanieLanham8","Janie L","""flu""","@Ran4UT They are passing around the. Flu","KTown",35.8305215,-85.9785995,"tennessee"
"xx80997259","SHOCK_BigLee","Lee Kirkland","""flu""","Not sure what I'm talking about here. But I bet @nickgroff_ is thinking ""I should grow my beard out longer."" @elizabethsaint_ is thinking ""I think I have the flu."" @MediumCindyKaza is thinking ""I didn't know he had a gold tooth."" @stevegonsalves1 is thinking ""Puppies or kittens?"" https://t.co/zUcBpAM2zc","Kentucky",37.822244,-85.7682405,"kentucky"
"xx1260015210","KoscoKyle","Kyle Kosco","""flu""","Flu yesterday, pink eye today... canâ€™t wait to see what I wake up with tomorrow.","Greater Cincinnati/NKY Area",39.0176855,-84.57726455,"kentucky"
"xx129672601","Lex_Wayne","Lexus Andretti","""flu""","I havenâ€™t been sick in forever and now somehow I caught the damn flu <U+0001F912>","Detroit, MI",42.0938855,-86.4877245,"michigan"
"xx395515097","cori_annn","cori_annnÂ®","""flu""","I was actually just getting the flu <U+0001F643><U+0001F919><U+0001F3FC>","",39.157053,-84.6358617,"ohio"
"xx860007732371496960","lyssababesss","Alyssa <U+0001F451>","""flu""","Dang I have the flu <U+0001F915>","San Antonio, TX",29.417501,-98.5406515,"texas"
"xx3982482387","Evan_Garrett_","Evan Garrett","""flu""","When you have the flu and the essential oils arenâ€™t working https://t.co/DndiHInhDB","",30.937336,-91.4010085,"louisiana"
"xx2340185782","TerrElReyLeon","DearBrothaNumpsay","""flu""","I caught the flu but I still have this job interview <U+0001F629>","Pittsburgh, PA",40.4313888,-79.98068965,"pennsylvania"
"xx227429355","AmeshAA","Amesh Adalja","""flu""","â€œFor women right now who are wondering if itâ€™s safe to get a #vaccine in early pregnancy, we can say unequivocally, 'Yes, it is safeâ€™â€ https://t.co/JmTJQmTfMh","Pittsburgh, Baltimore, NYC",39.284713,-76.62048175,"maryland"
"xx227429355","AmeshAA","Amesh Adalja","""flu""","""One member of the ACIP asked about the 'programmatic implications' of this delay, such as not being able to produce enough #vaccine in time for the next #flu season"" https://t.co/9GZpOGWl7P","Pittsburgh, Baltimore, NYC",39.284713,-76.62048175,"maryland"
"xx38384589","Johnny___Wadd","John Quiroz","""flu""","I donâ€™t think itâ€™s the flu but man do I feel terrible!!! <U+0001F637> 
#cough
#congestion
#headpressure
#headache
#sneezing
#fever
#soreness
#chills
#bedridden","San Antonio, TX",29.417501,-98.5406515,"texas"
"xx28605638","mercyleor","Mercedes","""flu""","Collection completed (Space Jam 11 and Concords)! Maybe the Flu Games, He Got Games, or Cherries next? <U+0001F937><U+200D><U+2640><U+FE0F> #Jordans #11s #iphonexsmax #MJ #BlackAndWhite @ Brooklyn, New York https://t.co/yBHINvuU9L","",40.65,-73.95,"new york"
"xx33325586","ChelseaSantiful","Chelsea Santiful","""flu""","I need Thera flu...I refuse to get sick <U+0001F629>","South Jersey",39.9015465,-74.972174,"new jersey"
"xx2239530030","Dniroworld","VRN Hayes(VERN)","""flu""","Sciatica and the flu got me ready to call it. Every time I cough I feel like I'm dying. The pain is real","Dniroworld Ca",35.3469013,-119.025163,"california"
"xx2239530030","Dniroworld","VRN Hayes(VERN)","""flu""","Here comes the flu","Dniroworld Ca",35.3469013,-119.025163,"california"
"xx742814287186546689","joecvol","Joe","""flu""","@Charlie_Burris Not an excuse, but half the team has the flu. Have you ever tried playing a game of anything with the flu, let alone a major college basketball game on the road?","",36.0544235,-83.6684065,"tennessee"
"xx742814287186546689","joecvol","Joe","""flu""","@Charlie_Burris Not saying that is all that is wrong, but I think it is greatly effecting our defensive intensity. We played really good defense the first 10 minutes, then fell off. Flu= No legs or stamina","",36.1262515,-83.4838915,"tennessee"
"xx149737332","GenieSlays","Genie","""flu""","No streams for a couple days. Been up puking almost every hour since last night so, safe to say I think I caught the flu. :(","Toronto, Ontario",42.661813,-80.3537985,"ontario"
"xx2228775841","emmaterresse","ETV","""flu""","Having the flu has turned my bed into an empty Gatorade bottle mountain","Michigan, USA",45.00118,-86.27053925,"state not found"
"xx3418236657","LawrenceConnol2","Lawrence Connolly","""flu""","@anhadrepooc @willin_mac wow, flu shot this year? we had a mild cold in the house, but nothing at all serious","Massachusetts, USA",42.3136695,-71.0887125,"massachusetts"
"xx30455373","thuebner14","<U+0001D413><U+0001D42B><U+0001D422><U+0001D42C><U+0001D42D><U+0001D41A><U+0001D427> <U+0001D540><U+0001D53B><U+0001D542>.","""flu""","Anddd here comes the flu <U+0001F613><U+0001F912>","Austin, TX",30.3233457,-97.75472415,"texas"
"xx2413443919","Foreign_Times","Navy G<U+0001F4B8>","""flu""","Fuck the flu","Houston, TX",30.20607895,-92.0611765,"louisiana"
"xx701887186988355589","sistermarieosm","Sister MarieAugustin","""flu""","@TheSilentLOUD @DianeMDeath @SpeakerPelosi My Dad recently died of early stage of six. Thankful to God that the Flu took him before he got worse.  Kept him home and I cared for him. Pelosi def has symptoms.","Left Coast",34.0207895,-118.4119065,"california"
"xx62247056","Annettievazquez","<U+0001F352>","""flu""","Day 5 with the stomach flu: will i ever get better? Am i doomed to a life of nausea and stomach cramps? When will i be able to eat and not feel nauseas ? When will i be able to sleep and not wake up in pain ?!?!","SATX",29.8384948,-95.4464865,"texas"
"xx164843543","MacFARLIN","BR","""flu""","I have never got that shot for the flu and I ainâ€™t never had the flu in all my years. Praying for everybody that got the flu <U+0001F912>","Ontario, CA",34.0451585,-117.6037832,"california"
"xx921133244904390656","AndrewsDynasty","Andrew - Leafs til I Die","""flu""","Sick as fuck. Irish flu shot time. https://t.co/n8wHEDXV2t","Clarington, Ontario",43.8660115,-78.636469,"state not found"
"xx817645439642013696","ba__rooke","brooke","""flu""","Also, if you think youâ€™ve gotten â€œsickâ€ from the vaccine itself, itâ€™s often because you were exposed to the sickness before the vaccine and itâ€™s easy to play the blame game and blame the vacinne for you simply getting the flu","Reno, NV",39.512436,-119.827182,"nevada"
"xx2704656012","madddieriley","maddie","""flu""","@KempinskiAlyssa i have an awful cold :( nothing thera flu canâ€™t help tho <U+0001F912>","pnw",45.6305886,-122.58897445,"washington"
"xx187689695","maria94diaz","Freddy P From HS","""flu""","Help me understand because Iâ€™m from Florida ... â€œNon refundableâ€ beach trip. Did you buy plane tix? But also your boss is trippin . Change the date with whoever to you get your moneyâ€™s worth and get the flu donâ€™t post on social media <U+0001F937><U+200D><U+2640><U+FE0F> https://t.co/hYj5Wx9BS8","South Florida",28.588445,-81.1972753,"florida"
"xx420533712","MinAaronStewart","Aaron Stewart","""flu""","The flu ""ain't"" no joke! @ My Prayer Closet https://t.co/N5Qg9drI3q","Maryland",39.50681144,-76.3415174,"maryland"
"xx3776588058","BrianThe_Savage","BrianTheSavage [YouTube]","""flu""","Hope u feel better Danielle @BhadBhabie the flu is a bitch","Dalton,NN",44.00122985,-71.566171,"new hampshire"
"xx1290361332","JzonLamar","Dniqko <U+0001F921>","""flu""","It is flu season https://t.co/CvgC21Lqlf","Chico state/ Moreno Valley",39.747037,-121.83373,"california"
"xx704909044440502272","ainsmcrae","ains","""flu""","my immune system hates me lmfao in the last three weeks ive had the flu, strep throat, and then the flu again","Portland, OR",45.53640175,-122.63090815,"oregon"
"xx944951598","savmradatz","savannah<U+2765>","""flu""","Grant had to transport an inmate today with a super bad case of the flu so he is currently scrubbing the house with bleach and washing everything he can <U+0001F602>","Los Osos, CA",35.31801,-120.83291635,"california"
"xx1524469938","ISleepWithDogs1","Karla Knapp","""flu""","#BasicBitch date night...
     First food in a week!         
       <U+0001F927>Damn FLU! 
<U+0001F35D><U+0001F35D><U+0001F35D><U+0001F35D><U+0001F35D><U+0001F35D><U+0001F35D><U+0001F35D><U+0001F35D><U+0001F35D> @ Olive Garden https://t.co/88cgDjn3FD","Napa Valley California",38.66605663,-121.27262324,"california"
"xx345143560","AriannaBaum","Ari <U+0001F4A3>","""flu""","People who go to the ER because of a cold or the flu are the biggest babies I swear <U+0001F644>","Oregon ",45.4945515,-114.14326245,"state not found"
"xx21457879","RFlores91","Richie Flores","""flu""","https://t.co/7K7Cplq57y","Surprise,Arizona",33.64665425,-112.379447,"arizona"
"xx1928277222","indeannaj0nes","Deanna","""flu""","@shesalexiss_ @BhadBhabie She also has the flu so .....","Chicago, IL",42.170104,-87.94623475,"illinois"
"xx714396094248030213","onair_withfresh","On Air With Fresh <U+0001F365>","""flu""","Is it weird that I'm dying from this flu but I really want some tacos lol","Palmdale, CA",34.583629,-118.125196,"california"
"xx1002659974273789956","Jerry_Thomp","Jerry Thompson","""flu""","@TravisAllen02 A fart after having the flu","Davenport, FL",27.698682,-83.804475,"state not found"
"xx744246349915267073","mandy_mclaren","Mandy McLaren","""flu""","Honestly wish I had the time to report on these â€œreal fluâ€ closures because itâ€™s 2019 and thatâ€™s just wild https://t.co/O2pP0mReo1","",38.195555,-85.7223455,"kentucky"
"xx4287666743","chinookranch","Stephen Hughes","""flu""","@MGigger You stand no chance of truly experiencing the dreaded man flu because, well,.....you are a woman. No way you can feel sorry for yourself enough. Or be a big enough baby..","Longview, Alberta",50.6159568,-114.063311,"alberta"
"xx36532154","audreycanblog","I'm Audrey...","""flu""","@briannepatrice_ Absolutely not... Itâ€™s flu season!","Brooklyn, NY",40.655138,-73.9487755,"new york"
"xx3259437403","mkspalding","Mary Katherine","""flu""","I made it until 9am before I needed a nap. In case youâ€™re wondering, we open at 8:30 am and I was 3 minutes late. But now itâ€™s 11 pm and Iâ€™m WIDE AWAKE. The flu has my body all outta whack.","Texas, USA",32.7799665,-97.2859135,"texas"
"xx716479234412130304","vic_takes_twitr","Vic","""flu""","Things I hate about the flu: being congested. You nearly drown yourself when you are eating bc you are too busy chewing to breath out of your mouth bc clearly you nose cant breath for you anymore. Yes, Iâ€™m miserable.","United States",37.229291,-80.428864,"virginia"
"xx37211252","patrickgrieve","Patrick Grieve","""flu""","@peacendeath I went to a friends b day at Dave and busters with the flu and puked clear plasma all over","Cleveland, OH",41.4959395,-81.7054672,"ohio"
"xx838674448639229952","JumperboyTrev","<U+2604>","""flu""","Yo peeps follow the instructions zn.. the man sick like flu bredda https://t.co/YBNbDzVuej","Jamaica",18.1154073,-77.2759528,"state not found"
"xx52511871","Azer_NIwde","Azer Niwde","""flu""","The flu to my immune system. 
 https://t.co/FN2N0lBcRg","ÃœT: 34.098239,-117.628177",34.12167,-117.56215255,"california"
"xx2416767838","alex_archacki","Alex archacki","""flu""","This week has been shitty I had the flu <U+0001F912> since Monday and now I have pink eye wtf is this shit.","",40.3651595,-82.66946745,"ohio"
"xx709127428040306688","mgrant5121","Grant Miller","""flu""","@NotTheFakeWags @courtesywave hope your family gets over the flu!!","Austin, TX",30.3233457,-97.75472415,"texas"
"xx43029799","TNMelissa","Melissa French","""flu""","@TennVols57 @Vol_Hoops Maybe more of them have the flu than we realize?","Tennessee",35.8305215,-85.9785995,"tennessee"
"xx43029799","TNMelissa","Melissa French","""flu""","@TennesseeDonkey I don't know how they play with the flu. I just want to lay down and die when I have it","Tennessee",35.8305215,-85.9785995,"tennessee"
"xx43029799","TNMelissa","Melissa French","""flu""","@8MillionML @Vol_Hoops And I think the flu is getting to them as well","Tennessee",35.8305215,-85.9785995,"tennessee"
"xx1039372758361288707","dacplaysddr","DAC!!!!!","""flu""","First time playing since having the flu. Hopefully I'll be back to normal soon!
-Easily winded by 15s and up.
-Timing was noticeably later than usual https://t.co/8n5OVoFeM5","Brooklyn, NY",40.67087955,-73.8311875,"new york"
"xx3354355213","DontDoItJay","Don Pablo #MrStopPlayinâ€™","""flu""","McGee let the flu take away his hoop abilities . Ridiculous","",45.53640175,-122.63090815,"oregon"
"xx2652656034","sinayamarie","Sinaya <U+0001F49E>","""flu""","How you still so cute and got the flu <U+0001F927> https://t.co/YaECl1ABqF","Greensboro, NC",36.090397,-79.8573635,"north carolina"
"xx2358313856","_kassidymarie","Kassidy","""flu""","I refuse to get the flu shot <U+0001F645><U+0001F3FC><U+200D><U+2640><U+FE0F> https://t.co/1mRSBmWAR6","Baytown, TX",29.7679472,-94.9766015,"texas"
